,track_uri,artist_uri,genres,artist_name,track_name
193,2N1JAIGTexAyJ29wGMy55T,0ECwFtbIWEVNwjlrfc6xoL,yacht rock,Eagles,Those Shoes - 2013 Remaster
194,7KlFTcQOXcODpPgjqRwd4U,6rxgxAlUPT4sDElRZeVec6,turkish jazz,Evrencan Gündüz,Kadının Teki
195,7KlFTcQOXcODpPgjqRwd4U,6rxgxAlUPT4sDElRZeVec6,turkish rock,Evrencan Gündüz,Kadının Teki
196,4YPgTCGJWAlHQ5g6eWoM8r,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,The Four Horsemen (Remastered)
197,4YPgTCGJWAlHQ5g6eWoM8r,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,The Four Horsemen (Remastered)
198,4YPgTCGJWAlHQ5g6eWoM8r,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,The Four Horsemen (Remastered)
199,4YPgTCGJWAlHQ5g6eWoM8r,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,The Four Horsemen (Remastered)
200,4YPgTCGJWAlHQ5g6eWoM8r,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,The Four Horsemen (Remastered)
201,4KJvTP0sy3Wwpa3cLsgZYL,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Uyan
202,4KJvTP0sy3Wwpa3cLsgZYL,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Uyan
203,4KJvTP0sy3Wwpa3cLsgZYL,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Uyan
204,6DhGEKMn1oG3DFUyf6ZYnf,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Rüya - Remastered
205,6DhGEKMn1oG3DFUyf6ZYnf,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Rüya - Remastered
206,6DhGEKMn1oG3DFUyf6ZYnf,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Rüya - Remastered
207,0mDDfA4yNuyw32ETB38jBj,7pUjWNH0hKYpRzWDdNLzAi,turkish alternative rock,Büyük Ev Ablukada,EVREN BOZMASI
208,0mDDfA4yNuyw32ETB38jBj,7pUjWNH0hKYpRzWDdNLzAi,turkish rock,Büyük Ev Ablukada,EVREN BOZMASI
209,6KGLT3iPhbz6MqjVB8rTgb,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Yardım Et
210,6KGLT3iPhbz6MqjVB8rTgb,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Yardım Et
211,6KGLT3iPhbz6MqjVB8rTgb,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Yardım Et
212,5ACkknqH2GcrVtmBB7LaRv,3TVXtAsR1Inumwj472S9r4,canadian hip hop,Drake,Teenage Fever
213,5ACkknqH2GcrVtmBB7LaRv,3TVXtAsR1Inumwj472S9r4,canadian pop,Drake,Teenage Fever
214,5ACkknqH2GcrVtmBB7LaRv,3TVXtAsR1Inumwj472S9r4,hip hop,Drake,Teenage Fever
215,5ACkknqH2GcrVtmBB7LaRv,3TVXtAsR1Inumwj472S9r4,pop,Drake,Teenage Fever
216,5ACkknqH2GcrVtmBB7LaRv,3TVXtAsR1Inumwj472S9r4,rap,Drake,Teenage Fever
217,5ACkknqH2GcrVtmBB7LaRv,3TVXtAsR1Inumwj472S9r4,toronto rap,Drake,Teenage Fever
218,00xzzjRjiIhOXsagSUozdy,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,The Weeknd,A Lonely Night
219,00xzzjRjiIhOXsagSUozdy,1Xyo4u8uXC1ZmMpatF05PJ,canadian pop,The Weeknd,A Lonely Night
220,00xzzjRjiIhOXsagSUozdy,1Xyo4u8uXC1ZmMpatF05PJ,pop,The Weeknd,A Lonely Night
221,1f7TtPm9WBppybO4kOTDf6,4inwzuD2iBZK8Ck3ft7Wlk,turkish alternative,Yavuz Çetin,Köle
222,1f7TtPm9WBppybO4kOTDf6,4inwzuD2iBZK8Ck3ft7Wlk,turkish jazz,Yavuz Çetin,Köle
223,1f7TtPm9WBppybO4kOTDf6,4inwzuD2iBZK8Ck3ft7Wlk,turkish metal,Yavuz Çetin,Köle
224,1f7TtPm9WBppybO4kOTDf6,4inwzuD2iBZK8Ck3ft7Wlk,turkish rock,Yavuz Çetin,Köle
225,0kzMtLeKUU7tmAUq2xh7WC,3TVXtAsR1Inumwj472S9r4,canadian hip hop,Drake,Jorja Interlude
226,0kzMtLeKUU7tmAUq2xh7WC,3TVXtAsR1Inumwj472S9r4,canadian pop,Drake,Jorja Interlude
227,0kzMtLeKUU7tmAUq2xh7WC,3TVXtAsR1Inumwj472S9r4,hip hop,Drake,Jorja Interlude
228,0kzMtLeKUU7tmAUq2xh7WC,3TVXtAsR1Inumwj472S9r4,pop,Drake,Jorja Interlude
229,0kzMtLeKUU7tmAUq2xh7WC,3TVXtAsR1Inumwj472S9r4,rap,Drake,Jorja Interlude
230,0kzMtLeKUU7tmAUq2xh7WC,3TVXtAsR1Inumwj472S9r4,toronto rap,Drake,Jorja Interlude
231,4lVIjnlyyl3f7qqRtvzbM0,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,"Atlas, Rise!"
232,4lVIjnlyyl3f7qqRtvzbM0,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,"Atlas, Rise!"
233,4lVIjnlyyl3f7qqRtvzbM0,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,"Atlas, Rise!"
234,4lVIjnlyyl3f7qqRtvzbM0,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,"Atlas, Rise!"
235,4lVIjnlyyl3f7qqRtvzbM0,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,"Atlas, Rise!"
236,4pMNNRAWE3Kd1adULOApgV,6mdiAmATAx73kdxrNrnlao,hard rock,Iron Maiden,From Here To Eternity - 1998 Remastered Version
237,4pMNNRAWE3Kd1adULOApgV,6mdiAmATAx73kdxrNrnlao,metal,Iron Maiden,From Here To Eternity - 1998 Remastered Version
238,4pMNNRAWE3Kd1adULOApgV,6mdiAmATAx73kdxrNrnlao,nwobhm,Iron Maiden,From Here To Eternity - 1998 Remastered Version
239,4pMNNRAWE3Kd1adULOApgV,6mdiAmATAx73kdxrNrnlao,rock,Iron Maiden,From Here To Eternity - 1998 Remastered Version
240,2x9RdXFAN9o0ghV9nu3a5D,0ECwFtbIWEVNwjlrfc6xoL,album rock,Eagles,Heartache Tonight - 2013 Remaster
241,2x9RdXFAN9o0ghV9nu3a5D,0ECwFtbIWEVNwjlrfc6xoL,classic rock,Eagles,Heartache Tonight - 2013 Remaster
242,2x9RdXFAN9o0ghV9nu3a5D,0ECwFtbIWEVNwjlrfc6xoL,country rock,Eagles,Heartache Tonight - 2013 Remaster
243,2x9RdXFAN9o0ghV9nu3a5D,0ECwFtbIWEVNwjlrfc6xoL,folk rock,Eagles,Heartache Tonight - 2013 Remaster
244,2x9RdXFAN9o0ghV9nu3a5D,0ECwFtbIWEVNwjlrfc6xoL,heartland rock,Eagles,Heartache Tonight - 2013 Remaster
245,2x9RdXFAN9o0ghV9nu3a5D,0ECwFtbIWEVNwjlrfc6xoL,mellow gold,Eagles,Heartache Tonight - 2013 Remaster
246,2x9RdXFAN9o0ghV9nu3a5D,0ECwFtbIWEVNwjlrfc6xoL,rock,Eagles,Heartache Tonight - 2013 Remaster
247,2x9RdXFAN9o0ghV9nu3a5D,0ECwFtbIWEVNwjlrfc6xoL,soft rock,Eagles,Heartache Tonight - 2013 Remaster
248,2x9RdXFAN9o0ghV9nu3a5D,0ECwFtbIWEVNwjlrfc6xoL,yacht rock,Eagles,Heartache Tonight - 2013 Remaster
249,3LpONSSvnLbXga9G5MhrSV,2d0hyoQ5ynDBnkvAbJKORj,alternative metal,Rage Against The Machine,Killing In The Name - Demo
250,3LpONSSvnLbXga9G5MhrSV,2d0hyoQ5ynDBnkvAbJKORj,alternative rock,Rage Against The Machine,Killing In The Name - Demo
251,3LpONSSvnLbXga9G5MhrSV,2d0hyoQ5ynDBnkvAbJKORj,conscious hip hop,Rage Against The Machine,Killing In The Name - Demo
252,3LpONSSvnLbXga9G5MhrSV,2d0hyoQ5ynDBnkvAbJKORj,funk metal,Rage Against The Machine,Killing In The Name - Demo
253,3LpONSSvnLbXga9G5MhrSV,2d0hyoQ5ynDBnkvAbJKORj,nu metal,Rage Against The Machine,Killing In The Name - Demo
254,3LpONSSvnLbXga9G5MhrSV,2d0hyoQ5ynDBnkvAbJKORj,political hip hop,Rage Against The Machine,Killing In The Name - Demo
255,3LpONSSvnLbXga9G5MhrSV,2d0hyoQ5ynDBnkvAbJKORj,rap metal,Rage Against The Machine,Killing In The Name - Demo
256,3LpONSSvnLbXga9G5MhrSV,2d0hyoQ5ynDBnkvAbJKORj,rap rock,Rage Against The Machine,Killing In The Name - Demo
257,3LpONSSvnLbXga9G5MhrSV,2d0hyoQ5ynDBnkvAbJKORj,rock,Rage Against The Machine,Killing In The Name - Demo
258,6UB9mShVLbMm0W4e6vud4C,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,Battery
259,6UB9mShVLbMm0W4e6vud4C,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,Battery
260,6UB9mShVLbMm0W4e6vud4C,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,Battery
261,6UB9mShVLbMm0W4e6vud4C,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,Battery
262,6UB9mShVLbMm0W4e6vud4C,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,Battery
263,0pEY9o7EHRGKFNZSAXqGbx,0VWRXoE547qHGpUemsl1ge,turkish reggae,Sattas,Ne Oldu
264,4L9Yy4pfo07GLSI1nd04jS,1Hy8tdpH9ygqoohumHZqVl,turkish pop,Athena,Masum Kalamayız
265,4L9Yy4pfo07GLSI1nd04jS,1Hy8tdpH9ygqoohumHZqVl,turkish punk,Athena,Masum Kalamayız
266,4L9Yy4pfo07GLSI1nd04jS,1Hy8tdpH9ygqoohumHZqVl,turkish rock,Athena,Masum Kalamayız
267,3RySVukMPe4R7lAP8oGI17,13ubrt8QOOCPljQ2FL1Kca,east coast hip hop,A$AP Rocky,West Side Highway
268,3RySVukMPe4R7lAP8oGI17,13ubrt8QOOCPljQ2FL1Kca,hip hop,A$AP Rocky,West Side Highway
269,3RySVukMPe4R7lAP8oGI17,13ubrt8QOOCPljQ2FL1Kca,rap,A$AP Rocky,West Side Highway
270,2FSWaVneLMnzMbyfaBXWvV,2ifvIECHAlEgPMBuBOJ0lG,orchestral soundtrack,Bear McCreary,The Summit
271,2FSWaVneLMnzMbyfaBXWvV,2ifvIECHAlEgPMBuBOJ0lG,scorecore,Bear McCreary,The Summit
272,2FSWaVneLMnzMbyfaBXWvV,2ifvIECHAlEgPMBuBOJ0lG,soundtrack,Bear McCreary,The Summit
273,2FSWaVneLMnzMbyfaBXWvV,2ifvIECHAlEgPMBuBOJ0lG,video game music,Bear McCreary,The Summit
274,6PXjY2Hr2LgTSGfJRa0UG7,278ZYwGhdK6QTzE3MFePnP,alternative metal,Trivium,Thrown into the Fire
275,6PXjY2Hr2LgTSGfJRa0UG7,278ZYwGhdK6QTzE3MFePnP,melodic metalcore,Trivium,Thrown into the Fire
276,6PXjY2Hr2LgTSGfJRa0UG7,278ZYwGhdK6QTzE3MFePnP,melodic thrash,Trivium,Thrown into the Fire
277,6PXjY2Hr2LgTSGfJRa0UG7,278ZYwGhdK6QTzE3MFePnP,metal,Trivium,Thrown into the Fire
278,6PXjY2Hr2LgTSGfJRa0UG7,278ZYwGhdK6QTzE3MFePnP,metalcore,Trivium,Thrown into the Fire
279,6PXjY2Hr2LgTSGfJRa0UG7,278ZYwGhdK6QTzE3MFePnP,nu metal,Trivium,Thrown into the Fire
280,1qJnvvXo2fx7lvqSNKQg9H,2jbrqAuwSdvwcMTbtvncND,anadolu rock,MFÖ,Güllerin İçinden
281,1qJnvvXo2fx7lvqSNKQg9H,2jbrqAuwSdvwcMTbtvncND,turkish jazz,MFÖ,Güllerin İçinden
282,1qJnvvXo2fx7lvqSNKQg9H,2jbrqAuwSdvwcMTbtvncND,turkish pop,MFÖ,Güllerin İçinden
283,1qJnvvXo2fx7lvqSNKQg9H,2jbrqAuwSdvwcMTbtvncND,turkish rock,MFÖ,Güllerin İçinden
284,6ASehhdN08JbXzDJmMrogn,0k17h0D3J5VfsdmQ1iZtE9,album rock,Pink Floyd,The Happiest Days Of Our Lives - 2011 Remastered Version
285,6ASehhdN08JbXzDJmMrogn,0k17h0D3J5VfsdmQ1iZtE9,art rock,Pink Floyd,The Happiest Days Of Our Lives - 2011 Remastered Version
286,6ASehhdN08JbXzDJmMrogn,0k17h0D3J5VfsdmQ1iZtE9,classic rock,Pink Floyd,The Happiest Days Of Our Lives - 2011 Remastered Version
287,6ASehhdN08JbXzDJmMrogn,0k17h0D3J5VfsdmQ1iZtE9,progressive rock,Pink Floyd,The Happiest Days Of Our Lives - 2011 Remastered Version
288,6ASehhdN08JbXzDJmMrogn,0k17h0D3J5VfsdmQ1iZtE9,psychedelic rock,Pink Floyd,The Happiest Days Of Our Lives - 2011 Remastered Version
289,6ASehhdN08JbXzDJmMrogn,0k17h0D3J5VfsdmQ1iZtE9,rock,Pink Floyd,The Happiest Days Of Our Lives - 2011 Remastered Version
290,6ASehhdN08JbXzDJmMrogn,0k17h0D3J5VfsdmQ1iZtE9,symphonic rock,Pink Floyd,The Happiest Days Of Our Lives - 2011 Remastered Version
291,6wr8X9tVyCIVZWBGXRc2Ew,1Hy8tdpH9ygqoohumHZqVl,turkish pop,Athena,Yapma Be Kanka
292,6wr8X9tVyCIVZWBGXRc2Ew,1Hy8tdpH9ygqoohumHZqVl,turkish punk,Athena,Yapma Be Kanka
293,6wr8X9tVyCIVZWBGXRc2Ew,1Hy8tdpH9ygqoohumHZqVl,turkish rock,Athena,Yapma Be Kanka
294,0kSFCzLnivTZ6qAKXyxZfQ,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Mermiler
295,0kSFCzLnivTZ6qAKXyxZfQ,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Mermiler
296,0kSFCzLnivTZ6qAKXyxZfQ,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Mermiler
297,6aIHXQUUSzwQfxInsyLJ7k,0ybFZ2Ab08V8hueghSXm6E,alternative metal,Opeth,Chrysalis
298,6aIHXQUUSzwQfxInsyLJ7k,0ybFZ2Ab08V8hueghSXm6E,metal,Opeth,Chrysalis
299,6aIHXQUUSzwQfxInsyLJ7k,0ybFZ2Ab08V8hueghSXm6E,progressive death metal,Opeth,Chrysalis
300,6aIHXQUUSzwQfxInsyLJ7k,0ybFZ2Ab08V8hueghSXm6E,progressive metal,Opeth,Chrysalis
301,6aIHXQUUSzwQfxInsyLJ7k,0ybFZ2Ab08V8hueghSXm6E,rock,Opeth,Chrysalis
302,6aIHXQUUSzwQfxInsyLJ7k,0ybFZ2Ab08V8hueghSXm6E,swedish metal,Opeth,Chrysalis
303,6aIHXQUUSzwQfxInsyLJ7k,0ybFZ2Ab08V8hueghSXm6E,swedish progressive metal,Opeth,Chrysalis
304,3qXEqKdzI3MSGB1FlGMBz5,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,Creeping Death (Remastered)
305,3qXEqKdzI3MSGB1FlGMBz5,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,Creeping Death (Remastered)
306,3qXEqKdzI3MSGB1FlGMBz5,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,Creeping Death (Remastered)
307,3qXEqKdzI3MSGB1FlGMBz5,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,Creeping Death (Remastered)
308,3qXEqKdzI3MSGB1FlGMBz5,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,Creeping Death (Remastered)
309,3nHbQNMuGuEtIVhPGVfFbF,13ubrt8QOOCPljQ2FL1Kca,east coast hip hop,A$AP Rocky,Better Things
310,3nHbQNMuGuEtIVhPGVfFbF,13ubrt8QOOCPljQ2FL1Kca,hip hop,A$AP Rocky,Better Things
311,3nHbQNMuGuEtIVhPGVfFbF,13ubrt8QOOCPljQ2FL1Kca,rap,A$AP Rocky,Better Things
312,0870QNicMawQH2cnzBVZ3P,29kkCKKGXheHuoO829FxWK,album rock,Boston,Hitch a Ride
313,0870QNicMawQH2cnzBVZ3P,29kkCKKGXheHuoO829FxWK,classic rock,Boston,Hitch a Ride
314,0870QNicMawQH2cnzBVZ3P,29kkCKKGXheHuoO829FxWK,country rock,Boston,Hitch a Ride
315,0870QNicMawQH2cnzBVZ3P,29kkCKKGXheHuoO829FxWK,hard rock,Boston,Hitch a Ride
316,0870QNicMawQH2cnzBVZ3P,29kkCKKGXheHuoO829FxWK,mellow gold,Boston,Hitch a Ride
317,0870QNicMawQH2cnzBVZ3P,29kkCKKGXheHuoO829FxWK,rock,Boston,Hitch a Ride
318,0870QNicMawQH2cnzBVZ3P,29kkCKKGXheHuoO829FxWK,soft rock,Boston,Hitch a Ride
319,4wcdyBWRaahKGCOJIvbafn,0k17h0D3J5VfsdmQ1iZtE9,album rock,Pink Floyd,"Another Brick In The Wall, Pt. 2 (The Wall Work In Progress, Pt. 1, 1979) [Programme 3] [Band Demo] - 2011 Remastered Version"
320,4wcdyBWRaahKGCOJIvbafn,0k17h0D3J5VfsdmQ1iZtE9,art rock,Pink Floyd,"Another Brick In The Wall, Pt. 2 (The Wall Work In Progress, Pt. 1, 1979) [Programme 3] [Band Demo] - 2011 Remastered Version"
321,4wcdyBWRaahKGCOJIvbafn,0k17h0D3J5VfsdmQ1iZtE9,classic rock,Pink Floyd,"Another Brick In The Wall, Pt. 2 (The Wall Work In Progress, Pt. 1, 1979) [Programme 3] [Band Demo] - 2011 Remastered Version"
322,4wcdyBWRaahKGCOJIvbafn,0k17h0D3J5VfsdmQ1iZtE9,progressive rock,Pink Floyd,"Another Brick In The Wall, Pt. 2 (The Wall Work In Progress, Pt. 1, 1979) [Programme 3] [Band Demo] - 2011 Remastered Version"
323,4wcdyBWRaahKGCOJIvbafn,0k17h0D3J5VfsdmQ1iZtE9,psychedelic rock,Pink Floyd,"Another Brick In The Wall, Pt. 2 (The Wall Work In Progress, Pt. 1, 1979) [Programme 3] [Band Demo] - 2011 Remastered Version"
324,4wcdyBWRaahKGCOJIvbafn,0k17h0D3J5VfsdmQ1iZtE9,rock,Pink Floyd,"Another Brick In The Wall, Pt. 2 (The Wall Work In Progress, Pt. 1, 1979) [Programme 3] [Band Demo] - 2011 Remastered Version"
325,4wcdyBWRaahKGCOJIvbafn,0k17h0D3J5VfsdmQ1iZtE9,symphonic rock,Pink Floyd,"Another Brick In The Wall, Pt. 2 (The Wall Work In Progress, Pt. 1, 1979) [Programme 3] [Band Demo] - 2011 Remastered Version"
326,6v5VsfCYKdrkQBTMhAlkDr,3qm84nBOXUEQ2vnTfUTTFC,glam metal,Guns N' Roses,Rocket Queen
327,6v5VsfCYKdrkQBTMhAlkDr,3qm84nBOXUEQ2vnTfUTTFC,hard rock,Guns N' Roses,Rocket Queen
328,6v5VsfCYKdrkQBTMhAlkDr,3qm84nBOXUEQ2vnTfUTTFC,rock,Guns N' Roses,Rocket Queen
329,53aVMHWjpz7gB2wGtAv3lD,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,The Call Of Ktulu - Remastered
330,53aVMHWjpz7gB2wGtAv3lD,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,The Call Of Ktulu - Remastered
331,53aVMHWjpz7gB2wGtAv3lD,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,The Call Of Ktulu - Remastered
332,53aVMHWjpz7gB2wGtAv3lD,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,The Call Of Ktulu - Remastered
333,53aVMHWjpz7gB2wGtAv3lD,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,The Call Of Ktulu - Remastered
334,6XN00D9ejjEt1cW1sY44Gu,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,Leper Messiah
335,6XN00D9ejjEt1cW1sY44Gu,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,Leper Messiah
336,6XN00D9ejjEt1cW1sY44Gu,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,Leper Messiah
337,6XN00D9ejjEt1cW1sY44Gu,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,Leper Messiah
338,6XN00D9ejjEt1cW1sY44Gu,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,Leper Messiah
339,6lEhMKLmiK2VWlEaAJsq2l,0ybFZ2Ab08V8hueghSXm6E,alternative metal,Opeth,Deliverance - Live
340,6lEhMKLmiK2VWlEaAJsq2l,0ybFZ2Ab08V8hueghSXm6E,metal,Opeth,Deliverance - Live
341,6lEhMKLmiK2VWlEaAJsq2l,0ybFZ2Ab08V8hueghSXm6E,progressive death metal,Opeth,Deliverance - Live
342,6lEhMKLmiK2VWlEaAJsq2l,0ybFZ2Ab08V8hueghSXm6E,progressive metal,Opeth,Deliverance - Live
343,6lEhMKLmiK2VWlEaAJsq2l,0ybFZ2Ab08V8hueghSXm6E,rock,Opeth,Deliverance - Live
344,6lEhMKLmiK2VWlEaAJsq2l,0ybFZ2Ab08V8hueghSXm6E,swedish metal,Opeth,Deliverance - Live
345,6lEhMKLmiK2VWlEaAJsq2l,0ybFZ2Ab08V8hueghSXm6E,swedish progressive metal,Opeth,Deliverance - Live
346,1qHbMsFEGVjxEVZ8jgQsmm,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,"Fade To Black - Live at Rasputin Music, Berkeley, CA - April 16th, 2016"
347,1qHbMsFEGVjxEVZ8jgQsmm,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,"Fade To Black - Live at Rasputin Music, Berkeley, CA - April 16th, 2016"
348,1qHbMsFEGVjxEVZ8jgQsmm,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,"Fade To Black - Live at Rasputin Music, Berkeley, CA - April 16th, 2016"
349,1qHbMsFEGVjxEVZ8jgQsmm,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,"Fade To Black - Live at Rasputin Music, Berkeley, CA - April 16th, 2016"
350,1qHbMsFEGVjxEVZ8jgQsmm,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,"Fade To Black - Live at Rasputin Music, Berkeley, CA - April 16th, 2016"
351,3N0QIWlUDUsQJ3UDhKtMRC,3qm84nBOXUEQ2vnTfUTTFC,glam metal,Guns N' Roses,Think About You
352,3N0QIWlUDUsQJ3UDhKtMRC,3qm84nBOXUEQ2vnTfUTTFC,hard rock,Guns N' Roses,Think About You
353,3N0QIWlUDUsQJ3UDhKtMRC,3qm84nBOXUEQ2vnTfUTTFC,rock,Guns N' Roses,Think About You
354,3qSYMMN1E7y70HJlS7twv4,4f9iBmdUOhQWeP7dcAn1pf,neo soul,Rag'n'Bone Man,Healed
355,0XuqoosHzwJi1I6McN61JY,1Hy8tdpH9ygqoohumHZqVl,turkish pop,Athena,Yalan
356,0XuqoosHzwJi1I6McN61JY,1Hy8tdpH9ygqoohumHZqVl,turkish punk,Athena,Yalan
357,0XuqoosHzwJi1I6McN61JY,1Hy8tdpH9ygqoohumHZqVl,turkish rock,Athena,Yalan
358,5wV2PLDil2NpPVov3v6q7O,18lpwfiys4GtdHWNUu9qQr,australian reggae fusion,Ocean Alley,Dahlia - Live in Studio
359,0mZIRxmun8Lg6Ec9NpPAmm,4lrBMUSk8PiNnCEZfsmPAk,alternative metal,The Pineapple Thief,In Exile
360,0mZIRxmun8Lg6Ec9NpPAmm,4lrBMUSk8PiNnCEZfsmPAk,art rock,The Pineapple Thief,In Exile
361,0mZIRxmun8Lg6Ec9NpPAmm,4lrBMUSk8PiNnCEZfsmPAk,modern progressive rock,The Pineapple Thief,In Exile
362,0mZIRxmun8Lg6Ec9NpPAmm,4lrBMUSk8PiNnCEZfsmPAk,neo-progressive,The Pineapple Thief,In Exile
363,0mZIRxmun8Lg6Ec9NpPAmm,4lrBMUSk8PiNnCEZfsmPAk,progressive metal,The Pineapple Thief,In Exile
364,0mZIRxmun8Lg6Ec9NpPAmm,4lrBMUSk8PiNnCEZfsmPAk,progressive rock,The Pineapple Thief,In Exile
365,0mZIRxmun8Lg6Ec9NpPAmm,4lrBMUSk8PiNnCEZfsmPAk,symphonic rock,The Pineapple Thief,In Exile
366,3ctALmweZBapfBdFiIVpji,4tZwfgrHOc3mvqYlEYSvVi,electro,Daft Punk,The Game of Love
367,3ctALmweZBapfBdFiIVpji,4tZwfgrHOc3mvqYlEYSvVi,filter house,Daft Punk,The Game of Love
368,0MW7g3oFkdmZIiomSGC4x4,0k17h0D3J5VfsdmQ1iZtE9,album rock,Pink Floyd,One Of My Turns - 2011 Remastered Version
369,0MW7g3oFkdmZIiomSGC4x4,0k17h0D3J5VfsdmQ1iZtE9,art rock,Pink Floyd,One Of My Turns - 2011 Remastered Version
370,0MW7g3oFkdmZIiomSGC4x4,0k17h0D3J5VfsdmQ1iZtE9,classic rock,Pink Floyd,One Of My Turns - 2011 Remastered Version
371,0MW7g3oFkdmZIiomSGC4x4,0k17h0D3J5VfsdmQ1iZtE9,progressive rock,Pink Floyd,One Of My Turns - 2011 Remastered Version
372,0MW7g3oFkdmZIiomSGC4x4,0k17h0D3J5VfsdmQ1iZtE9,psychedelic rock,Pink Floyd,One Of My Turns - 2011 Remastered Version
373,0MW7g3oFkdmZIiomSGC4x4,0k17h0D3J5VfsdmQ1iZtE9,rock,Pink Floyd,One Of My Turns - 2011 Remastered Version
374,0MW7g3oFkdmZIiomSGC4x4,0k17h0D3J5VfsdmQ1iZtE9,symphonic rock,Pink Floyd,One Of My Turns - 2011 Remastered Version
375,6OGleI57XqjlUMz4Me1U8A,6fuALtryzj4cq7vkglKLxq,alternative metal,The Ocean,Jurassic | Cretaceous
376,6OGleI57XqjlUMz4Me1U8A,6fuALtryzj4cq7vkglKLxq,atmospheric post-metal,The Ocean,Jurassic | Cretaceous
377,6OGleI57XqjlUMz4Me1U8A,6fuALtryzj4cq7vkglKLxq,atmospheric sludge,The Ocean,Jurassic | Cretaceous
378,6OGleI57XqjlUMz4Me1U8A,6fuALtryzj4cq7vkglKLxq,djent,The Ocean,Jurassic | Cretaceous
379,6OGleI57XqjlUMz4Me1U8A,6fuALtryzj4cq7vkglKLxq,post-metal,The Ocean,Jurassic | Cretaceous
380,6OGleI57XqjlUMz4Me1U8A,6fuALtryzj4cq7vkglKLxq,progressive metal,The Ocean,Jurassic | Cretaceous
381,6OGleI57XqjlUMz4Me1U8A,6fuALtryzj4cq7vkglKLxq,progressive sludge,The Ocean,Jurassic | Cretaceous
382,6OGleI57XqjlUMz4Me1U8A,6fuALtryzj4cq7vkglKLxq,sludge metal,The Ocean,Jurassic | Cretaceous
383,5ybW1jlwuh09n1OO0d0IRD,1Hy8tdpH9ygqoohumHZqVl,turkish pop,Athena,Yalan
384,5ybW1jlwuh09n1OO0d0IRD,1Hy8tdpH9ygqoohumHZqVl,turkish punk,Athena,Yalan
385,5ybW1jlwuh09n1OO0d0IRD,1Hy8tdpH9ygqoohumHZqVl,turkish rock,Athena,Yalan
386,4WZMDFINvg6JadtaWXN6Xa,1g4J8P1JWwanNyyXckRX5W,turkish rock,Adamlar,Ateş Ederim
